ticker,exchange,assetType,priceCurrency,startDate,endDate
FCEA,NYSE,Stock,USD,2017-07-13,2018-10-30
FCEF,NASDAQ,ETF,USD,2016-09-29,2021-03-10
FCEL,NASDAQ,Stock,USD,1997-02-27,2021-03-10
FCF,NYSE,Stock,USD,1992-06-10,2021-03-10
FCFC,NASDAQ,Stock,USD,1995-08-02,2013-06-04
FCFI,NYSE ARCA,ETF,USD,2016-01-04,2016-11-08
FCFP,NASDAQ,Stock,USD,2015-07-16,2017-07-11
FCFS,NASDAQ,Stock,USD,1992-08-17,2021-03-10
FCG,NYSE ARCA,ETF,USD,2007-05-11,2021-03-10
FCH,NYSE,Stock,USD,1994-07-22,2017-09-01
FCH-P-A,NYSE,Stock,USD,1994-07-22,2017-08-31
FCHI,NASDAQ,ETF,USD,2008-06-25,2015-08-21
FCLF,NASDAQ,Stock,USD,2016-01-04,2016-09-16
FCMCQ,NYSE,Stock,USD,2010-01-04,2013-08-19
FCN,NYSE,Stock,USD,1996-05-09,2021-03-10
FCNCA,NASDAQ,Stock,USD,1992-02-25,2021-03-10
FCNCP,NASDAQ,Stock,USD,2020-03-06,2021-03-10
FCO,NYSE MKT,ETF,USD,1992-03-12,2021-03-10
FCOM,NYSE ARCA,ETF,USD,2013-10-24,2021-03-10
FCOR,NYSE ARCA,ETF,USD,2014-10-09,2021-03-10
FCPT,NYSE,Stock,USD,2015-11-10,2021-03-10
FCRD,NASDAQ,Stock,USD,2010-04-22,2021-03-10
FCREX,NASDAQ,Mutual Fund,USD,2019-07-11,2021-03-10
FCRIX,NASDAQ,Mutual Fund,USD,2019-07-11,2021-03-10
FCRUX,NASDAQ,Mutual Fund,USD,2019-09-18,2021-03-10
FCRW,NYSE,Stock,USD,2018-10-09,2021-03-10
FCRZ,NYSE,Stock,USD,2015-12-16,2021-03-10
FCS,NASDAQ,Stock,USD,2016-01-04,2016-09-20
FCSC,NASDAQ,Stock,USD,2009-10-21,2019-12-13
FCT,NYSE,ETF,USD,2004-05-26,2021-03-10
FCTY,NASDAQ,Stock,USD,2016-01-04,2016-07-05
FCVA,NASDAQ,Stock,USD,1999-03-15,2015-12-31
FCVT,NASDAQ,ETF,USD,2015-11-04,2021-03-10
FCX,NYSE,Stock,USD,1995-07-10,2021-03-10
FDBC,NASDAQ,Stock,USD,2001-01-02,2021-03-10
FDC,NYSE,Stock,USD,2015-10-15,2019-08-05
FDD,NYSE ARCA,ETF,USD,2007-08-30,2021-03-10
FDEU,NYSE,ETF,USD,2015-09-25,2021-03-10
FDHY,NYSE ARCA,ETF,USD,2018-06-14,2021-03-10
FDI,NYSE,ETF,USD,2005-01-18,2016-05-25
FDIS,NYSE ARCA,ETF,USD,2013-10-24,2021-03-10
FDIV,NASDAQ,ETF,USD,2014-08-14,2021-03-10
FDL,NYSE ARCA,ETF,USD,2006-03-15,2021-03-10
FDLO,NYSE ARCA,ETF,USD,2016-09-15,2021-03-10
FDM,NYSE ARCA,ETF,USD,2005-09-30,2021-03-10
FDML,NASDAQ,Stock,USD,2008-01-02,2017-07-10
FDMO,NYSE ARCA,ETF,USD,2016-09-15,2021-03-10
FDMT,NASDAQ,Stock,USD,2020-12-11,2021-03-10
FDN,NYSE ARCA,ETF,USD,2006-06-23,2021-03-10
FDNHQ,NASDAQ,Stock,USD,2017-09-22,2017-11-01
FDNI,NASDAQ,ETF,USD,2018-11-07,2021-03-10
FDO,NYSE,Stock,USD,1985-02-25,2015-07-13
FDP,NYSE,Stock,USD,1997-10-24,2021-03-10
FDRR,NYSE ARCA,ETF,USD,2016-09-15,2021-03-10
FDS,NASDAQ,Stock,USD,1996-06-28,2021-03-10
FDT,NASDAQ,ETF,USD,2011-04-19,2021-03-10
FDTS,NASDAQ,ETF,USD,2012-02-16,2021-03-10
FDUS,NASDAQ,Stock,USD,2011-06-21,2021-03-10
FDUSG,NASDAQ,Stock,USD,2019-10-17,2021-03-10
FDUSL,NASDAQ,Stock,USD,2018-02-05,2021-01-20
FDUSZ,NASDAQ,Stock,USD,2019-02-11,2021-03-10
FDVV,NYSE ARCA,ETF,USD,2016-09-15,2021-03-10
FDX,NYSE,Stock,USD,1978-04-12,2021-03-10
FE,NYSE,Stock,USD,1997-11-10,2021-03-10
FEAC-U,NYSE,Stock,USD,2020-03-06,2020-12-16
FEDU,NYSE,Stock,USD,2017-11-07,2021-03-10
FEEU,NYSE ARCA,ETF,USD,2013-05-23,2018-06-05
FEI,NYSE,ETF,USD,2012-11-28,2021-03-10
FEIC,NASDAQ,Stock,USD,1995-05-31,2016-09-21
FEIM,NASDAQ,Stock,USD,1983-09-01,2021-03-10
FELE,NASDAQ,Stock,USD,1990-03-26,2021-03-10
FELP,NYSE,Stock,USD,2014-06-18,2019-11-15
FEM,NASDAQ,ETF,USD,2011-04-19,2021-03-10
FEMB,NASDAQ,ETF,USD,2014-11-05,2021-03-10
FEMS,NASDAQ,ETF,USD,2012-02-17,2021-03-10
FEN,NYSE MKT,ETF,USD,2004-06-25,2021-03-10
FENC,NASDAQ,Stock,USD,2014-09-09,2021-03-10
FENG,NYSE,Stock,USD,2011-05-16,2021-03-10
FENY,NYSE ARCA,ETF,USD,2013-10-24,2021-03-10
FEO,NYSE,ETF,USD,2006-08-31,2021-03-10
FEP,NASDAQ,ETF,USD,2011-04-26,2021-03-10
FERG,NYSE,Stock,USD,2010-01-05,2021-03-10
FET,NYSE,Stock,USD,2012-04-12,2021-03-10
FEUL,NYSE ARCA,ETF,USD,2018-05-22,2021-03-10
FEUZ,NASDAQ,ETF,USD,2014-10-27,2021-03-10
FEVR,NYSE ARCA,ETF,USD,2020-12-08,2021-03-10
FEX,NASDAQ,ETF,USD,2007-05-10,2021-03-10
FEYE,NASDAQ,Stock,USD,2013-09-20,2021-03-10
FEZ,NYSE ARCA,ETF,USD,2002-10-21,2021-03-10
FF,NYSE,Stock,USD,2011-03-23,2021-03-10
FFA,NYSE,ETF,USD,2004-08-27,2021-03-10
FFBC,NASDAQ,Stock,USD,1990-03-26,2021-03-10
FFBCW,NASDAQ,Stock,USD,2010-06-03,2018-12-24
FFBH,NASDAQ,Stock,USD,1996-05-06,2014-06-02
FFBW,NASDAQ,Stock,USD,2017-10-11,2021-03-10
FFC,NYSE,ETF,USD,2003-01-30,2021-03-10
FFCO,NASDAQ,Stock,USD,2005-04-07,2014-10-31
FFEDQ,NYSE,Stock,USD,2010-01-11,2012-12-28
FFEU,NYSE ARCA,ETF,USD,2018-03-27,2020-12-10
FFEX,NASDAQ,Stock,USD,2001-01-02,2013-10-17
FFG,NYSE,Stock,USD,1996-07-19,2021-03-10
FFG,NYSE,Stock,USD,2001-01-02,2018-11-12
FFHL,NASDAQ,Stock,USD,2006-12-19,2021-03-10
FFIC,NASDAQ,Stock,USD,1995-11-21,2021-03-10
FFIN,NASDAQ,Stock,USD,1993-11-01,2021-03-10
FFIU,NYSE ARCA,ETF,USD,2017-08-21,2021-03-10
FFIV,NASDAQ,Stock,USD,1999-06-04,2021-03-10
FFKT,NASDAQ,Stock,USD,1993-03-04,2018-08-20
FFKY,NASDAQ,Stock,USD,1990-07-17,2014-12-31
FFNM,NASDAQ,Stock,USD,2005-04-04,2018-05-23
FFNW,NASDAQ,Stock,USD,2007-10-10,2021-03-10
FFR,NYSE ARCA,ETF,USD,2007-08-30,2021-03-10
FFTY,NYSE ARCA,ETF,USD,2015-04-09,2021-03-10
FFWM,NASDAQ,Stock,USD,2014-11-03,2021-03-10
FG,NYSE,Stock,USD,2017-11-30,2020-06-01
FG-WS,NYSE,Stock,USD,2017-12-01,2020-06-01
FGB,NYSE,ETF,USD,2007-05-25,2021-03-10
FGBI,NASDAQ,Stock,USD,2001-01-02,2021-03-10
FGD,NYSE ARCA,ETF,USD,2007-11-27,2021-03-10
FGDY,NYSE ARCA,Stock,USD,2018-03-20,2018-03-29
FGEN,NASDAQ,Stock,USD,2014-11-14,2021-03-10
FGF,NASDAQ,Stock,USD,2014-04-01,2021-03-10
FGFPP,NASDAQ,Stock,USD,2018-02-28,2021-03-10
FGL,NYSE,Stock,USD,2013-12-13,2017-11-30
FGM,NASDAQ,ETF,USD,2012-02-17,2021-03-10
FGNA,NYSE,Stock,USD,2020-11-20,2021-03-10
FGNA-U,NYSE,Stock,USD,2020-09-30,2021-03-10
FGNA-WS,NYSE,Stock,USD,2020-11-20,2021-03-10
FGXI,NASDAQ,Stock,USD,2007-10-25,2010-03-29
FH,NASDAQ,Stock,USD,2016-01-04,2018-01-05
FHB,NASDAQ,Stock,USD,2016-08-04,2021-03-10
FHCO,NASDAQ,Stock,USD,1999-02-11,2017-08-04
FHI,NYSE,Stock,USD,1998-05-14,2021-03-10
FHK,NASDAQ,ETF,USD,2012-02-24,2020-10-30
FHLC,NYSE ARCA,ETF,USD,2013-10-24,2021-03-10
FHN,NYSE,Stock,USD,1990-03-26,2021-03-10
FHN-P-A,NYSE,Stock,USD,2014-09-22,2021-03-10
FHN-P-B,NYSE,Stock,USD,2020-07-07,2021-03-10
FHN-P-C,NYSE,Stock,USD,2020-07-02,2021-03-10
FHN-P-D,NYSE,Stock,USD,2020-07-06,2021-03-10
FHN-P-E,NYSE,Stock,USD,2020-05-21,2021-03-10
FHTX,NASDAQ,Stock,USD,2020-10-23,2021-03-10
FHY,NYSE,ETF,USD,2006-03-29,2018-06-25
FI,NYSE,Stock,USD,2013-08-09,2021-03-10
FIA,NYSE ARCA,ETF,USD,2014-10-02,2016-07-22
FIBG,NYSE ARCA,ETF,USD,2013-11-06,2017-06-12
FIBK,NASDAQ,Stock,USD,2010-03-24,2021-03-10
FICO,NYSE,Stock,USD,1992-02-25,2021-03-10
FICS,NASDAQ,ETF,USD,2020-12-16,2021-03-10
FID,NASDAQ,ETF,USD,2018-08-29,2021-03-10
FIDI,NYSE ARCA,ETF,USD,2018-01-18,2021-03-10
FIDU,NYSE ARCA,ETF,USD,2013-10-24,2021-03-10
FIEE,NYSE ARCA,ETF,USD,2016-02-18,2021-03-10
FIEF,NYSE ARCA,Stock,USD,2018-03-20,2018-03-29
FIEU,NYSE ARCA,ETF,USD,2013-09-13,2018-09-07
FIF,NYSE,ETF,USD,2011-09-28,2021-03-10
FIG,NYSE,Stock,USD,2007-02-09,2017-12-28
FIGB,NYSE ARCA,ETF,USD,2021-03-04,2021-03-10
FIGY,NYSE ARCA,ETF,USD,2013-05-22,2018-06-05
FIHD,NYSE ARCA,ETF,USD,2016-02-22,2021-03-10
FIII,NASDAQ,Stock,USD,2020-09-21,2021-03-10
FIIIU,NASDAQ,Stock,USD,2020-08-19,2021-03-10
FIIIW,NASDAQ,Stock,USD,2020-09-21,2021-03-10
FILL,NYSE ARCA,ETF,USD,2012-02-02,2021-03-10
FILM,NASDAQ,Stock,USD,2014-02-14,2017-10-02
FINF,NYSE ARCA,ETF,USD,2012-01-12,2015-01-16
FINL,NASDAQ,Stock,USD,1992-06-09,2018-06-18
FINM,NASDAQ,Stock,USD,2021-03-09,2021-03-10
FINMU,NASDAQ,Stock,USD,2021-01-13,2021-03-10
FINMW,NASDAQ,Stock,USD,2021-03-08,2021-03-10
FINQ,NASDAQ,ETF,USD,2016-08-31,2017-08-10
FINS,NYSE,Stock,USD,2019-05-29,2021-03-10
FINU,NYSE ARCA,ETF,USD,2012-07-12,2020-03-27
FINV,NYSE,Stock,USD,2017-11-10,2021-03-10
FINX,NASDAQ,ETF,USD,2016-09-13,2021-03-10
FINZ,NYSE ARCA,ETF,USD,2012-07-12,2020-03-27
FIO,NYSE,Stock,USD,2011-06-09,2014-07-23
FIRE,NASDAQ,Stock,USD,2013-10-07,2013-10-17
FIS,NYSE,Stock,USD,2001-06-20,2021-03-10
FISI,NASDAQ,Stock,USD,1999-06-25,2021-03-10
FISK,NYSE ARCA,Stock,USD,2013-10-08,2021-03-10
FISR,NYSE ARCA,ETF,USD,2019-04-03,2021-03-10
FISV,NASDAQ,Stock,USD,1990-03-26,2021-03-10
FIT,NYSE,Stock,USD,2015-06-18,2021-01-14
FITB,NASDAQ,Stock,USD,1990-03-26,2021-03-10
FITBI,NASDAQ,Stock,USD,2013-12-06,2021-03-10
FITBO,NASDAQ,Stock,USD,2019-09-13,2021-03-10
FITBP,NASDAQ,Stock,USD,2019-08-28,2021-03-10
FITE,NYSE ARCA,ETF,USD,2017-12-27,2021-03-10
FITS,NASDAQ,ETF,USD,2016-06-09,2017-11-03
FIV,NYSE,ETF,USD,2016-12-22,2021-03-10
FIVA,NYSE ARCA,ETF,USD,2018-01-18,2021-03-10
FIVE,NASDAQ,Stock,USD,2012-07-19,2021-03-10
FIVG,NYSE ARCA,ETF,USD,2019-03-05,2021-03-10
FIVN,NASDAQ,Stock,USD,2014-04-04,2021-03-10
FIVZ,NYSE ARCA,ETF,USD,2009-11-04,2015-10-01
FIW,NYSE ARCA,ETF,USD,2007-05-11,2021-03-10
FIX,NYSE,Stock,USD,1997-06-27,2021-03-10
FIXD,NASDAQ,ETF,USD,2017-02-15,2021-03-10
FIXX,NASDAQ,Stock,USD,2018-03-28,2021-03-10
FIYY,NYSE ARCA,ETF,USD,2018-03-16,2020-12-10
FIZZ,NASDAQ,Stock,USD,1991-09-16,2021-03-10
FJNK,NYSE ARCA,ETF,USD,2019-10-24,2021-03-10
FJP,NASDAQ,ETF,USD,2011-04-26,2021-03-10
FKO,NASDAQ,ETF,USD,2011-04-25,2020-11-06
FKU,NASDAQ,ETF,USD,2012-02-27,2021-03-10
FL,NYSE,Stock,USD,1970-01-02,2021-03-10
FLAC,NASDAQ,Stock,USD,2021-02-08,2021-03-10
FLACU,NASDAQ,Stock,USD,2020-12-09,2021-03-10
FLACW,NASDAQ,Stock,USD,2021-02-08,2021-03-10
FLAT,NASDAQ,ETF,USD,2010-08-10,2020-08-10
FLAU,NYSE ARCA,ETF,USD,2017-11-06,2021-03-10
FLAX,NYSE ARCA,ETF,USD,2018-02-08,2021-03-10
FLBR,NYSE ARCA,ETF,USD,2017-11-06,2021-03-10
FLC,NYSE,ETF,USD,2003-10-09,2021-03-10
FLCA,NYSE ARCA,ETF,USD,2017-11-06,2021-03-10
FLCB,NYSE ARCA,ETF,USD,2019-09-19,2021-03-10
FLCH,NYSE ARCA,ETF,USD,2017-11-06,2021-03-10
FLCO,NYSE ARCA,ETF,USD,2016-10-05,2021-03-10
FLDM,NASDAQ,Stock,USD,2011-02-10,2021-03-10
FLEE,NYSE ARCA,ETF,USD,2017-11-06,2021-03-10
FLEH,NYSE ARCA,ETF,USD,2017-11-06,2021-03-10
FLEU,NYSE ARCA,ETF,USD,2016-11-08,2020-12-10
FLEX,NASDAQ,Stock,USD,1994-03-18,2021-03-10
FLFR,NYSE ARCA,ETF,USD,2017-11-06,2021-03-10
FLGB,NYSE ARCA,ETF,USD,2017-11-06,2021-03-10
FLGE,NYSE ARCA,ETF,USD,2014-06-11,2021-03-10
FLGR,NYSE ARCA,ETF,USD,2017-11-06,2021-03-10
FLGT,NASDAQ,Stock,USD,2016-09-29,2021-03-10
FLGV,NYSE ARCA,ETF,USD,2020-06-11,2021-03-10
FLHK,NYSE ARCA,ETF,USD,2017-11-06,2021-03-10
FLIC,NASDAQ,Stock,USD,1995-08-18,2021-03-10
FLIN,NYSE ARCA,ETF,USD,2018-02-08,2021-03-10
FLIO,NYSE ARCA,ETF,USD,2017-01-27,2020-03-16
FLIR,NASDAQ,Stock,USD,1993-06-22,2021-03-10
FLIY,NYSE ARCA,ETF,USD,2017-11-06,2021-03-10
FLJH,NYSE ARCA,ETF,USD,2017-11-06,2021-03-10
FLJP,NYSE ARCA,ETF,USD,2017-11-06,2021-03-10
FLKR,NYSE ARCA,ETF,USD,2017-11-06,2021-03-10
FLL,NASDAQ,Stock,USD,1993-08-17,2021-03-10
FLLA,NYSE ARCA,ETF,USD,2018-10-11,2021-03-10
FLLC,NASDAQ,Stock,USD,2019-10-31,2020-03-06
FLLCR,NASDAQ,Stock,USD,2019-10-31,2020-03-04
FLLCU,NASDAQ,Stock,USD,2019-07-25,2020-03-04
FLLCW,NASDAQ,Stock,USD,2019-10-31,2020-03-04
FLLV,NYSE ARCA,ETF,USD,2016-09-22,2021-03-10
FLM,NYSE ARCA,ETF,USD,2008-10-17,2021-03-10
FLMB,NYSE ARCA,ETF,USD,2017-09-05,2021-03-10
FLME-U,NYSE,Stock,USD,2021-02-25,2021-03-10
FLMI,NYSE ARCA,ETF,USD,2017-09-05,2021-03-10
FLML,NASDAQ,Stock,USD,2001-01-02,2017-01-09
FLMN,NASDAQ,Stock,USD,2017-09-08,2021-03-10
FLMNW,NASDAQ,Stock,USD,2017-09-20,2021-03-10
FLMX,NYSE ARCA,ETF,USD,2017-11-06,2021-03-10
FLN,NASDAQ,ETF,USD,2011-04-20,2021-03-10
FLNG,NYSE,Stock,USD,2019-06-17,2021-03-10
FLNT,NASDAQ,Stock,USD,2007-12-27,2021-03-10
FLO,NYSE,Stock,USD,1987-11-05,2021-03-10
FLOW,NYSE,Stock,USD,2015-09-28,2021-03-10
FLQD,NYSE ARCA,ETF,USD,2016-06-03,2021-03-10
FLQE,NYSE ARCA,ETF,USD,2016-06-03,2021-03-10
FLQG,NYSE ARCA,ETF,USD,2016-06-03,2021-03-10
FLQH,NYSE ARCA,ETF,USD,2016-06-03,2021-03-10
FLR,NYSE,Stock,USD,2000-12-01,2021-03-10
FLRG,NYSE ARCA,ETF,USD,2020-09-17,2021-03-10
FLRN,NYSE ARCA,ETF,USD,2011-12-01,2021-03-10
FLRT,NYSE ARCA,ETF,USD,2015-02-19,2021-03-10
FLRU,NYSE ARCA,ETF,USD,2018-02-08,2021-03-10
FLS,NYSE,Stock,USD,1990-03-26,2021-03-10
FLSA,NYSE ARCA,ETF,USD,2018-10-11,2021-03-10
FLSP,NYSE ARCA,ETF,USD,2019-12-23,2021-03-10
FLSW,NYSE ARCA,ETF,USD,2018-02-08,2021-03-10
FLT,NYSE,Stock,USD,2010-12-15,2021-03-10
FLTB,NYSE ARCA,ETF,USD,2014-10-09,2021-03-10
FLTR,NYSE ARCA,ETF,USD,2011-04-26,2021-03-10
FLTW,NYSE ARCA,ETF,USD,2017-11-06,2021-03-10
FLTX,NYSE,Stock,USD,2012-10-08,2016-11-15
FLUD,NYSE ARCA,Stock,USD,2020-07-16,2021-03-10
FLUX,NASDAQ,Stock,USD,2002-12-09,2021-03-10
FLWS,NASDAQ,Stock,USD,1999-08-03,2021-03-10
FLXN,NASDAQ,Stock,USD,2014-02-12,2021-03-10
FLXS,NASDAQ,Stock,USD,1992-02-25,2021-03-10
FLY,NYSE,Stock,USD,2007-09-28,2021-03-10
FLYT,NYSE ARCA,ETF,USD,2020-02-05,2021-03-10
FLZA,NYSE ARCA,ETF,USD,2018-10-11,2021-03-10
FM,NYSE ARCA,ETF,USD,2012-09-13,2021-03-10
FMAC,NYSE,Stock,USD,2020-11-27,2021-03-10
FMAC-U,NYSE,Stock,USD,2020-10-06,2021-03-10
FMAC-WS,NYSE,Stock,USD,2020-11-27,2021-03-10
FMAO,NASDAQ,Stock,USD,2004-11-23,2021-03-10
FMAT,NYSE ARCA,ETF,USD,2013-10-24,2021-03-10
FMB,NASDAQ,ETF,USD,2014-05-15,2021-03-10
FMBH,NASDAQ,Stock,USD,1999-03-16,2021-03-10
FMBI,NASDAQ,Stock,USD,1990-03-26,2021-03-10
FMBIO,NASDAQ,Stock,USD,2020-06-18,2021-03-10
FMBIP,NASDAQ,Stock,USD,2020-05-15,2021-03-10
FMC,NYSE,Stock,USD,1985-07-01,2021-03-10
FMCI,NASDAQ,Stock,USD,2017-05-02,2018-02-22
FMCIR,NASDAQ,Stock,USD,2017-05-02,2018-02-22
FMCIU,NASDAQ,Stock,USD,2017-04-07,2020-10-15
FMD,NYSE,Stock,USD,2003-10-31,2016-08-30
FMDG,NYSE ARCA,ETF,USD,2017-08-21,2018-12-13
FMER,NASDAQ,Stock,USD,2016-01-04,2016-08-24
FMF,NYSE ARCA,ETF,USD,2013-08-02,2021-03-10
FMFC,NASDAQ,Stock,USD,2001-01-02,2013-10-17
FMHI,NASDAQ,ETF,USD,2017-11-03,2021-03-10
FMI,NASDAQ,Stock,USD,2013-09-25,2018-08-10
FMK,NASDAQ,ETF,USD,2011-05-12,2020-12-18
FMLP,NYSE ARCA,ETF,USD,2014-06-11,2016-08-23
FMN,NYSE,ETF,USD,2002-12-20,2021-03-10
FMNB,NASDAQ,Stock,USD,1999-01-04,2021-03-10
FMO,NYSE,ETF,USD,2004-12-23,2021-03-10
FMR,NYSE,Stock,USD,2006-10-18,2011-11-30
FMS,NYSE,Stock,USD,1996-09-17,2021-03-10
FMSA,NYSE,Stock,USD,2014-10-03,2018-06-01
FMTX,NASDAQ,Stock,USD,2020-06-19,2021-03-10
FMX,NYSE,Stock,USD,1998-05-11,2021-03-10
FMY,NYSE,ETF,USD,2005-05-26,2021-03-10
FN,NYSE,Stock,USD,2010-06-25,2021-03-10
FNB,NYSE,Stock,USD,1993-03-04,2021-03-10
FNB-P-E,NYSE,Stock,USD,2013-11-11,2021-03-10
FNBC,NASDAQ,Stock,USD,2013-05-10,2017-05-09
FNBG,NASDAQ,Stock,USD,2002-02-21,2018-07-06
FNCB,NASDAQ,Stock,USD,2001-01-02,2021-03-10
FNCL,NYSE ARCA,ETF,USD,2013-10-24,2021-03-10
FNCX,NASDAQ,Stock,USD,1990-03-26,2018-11-21
FND,NYSE,Stock,USD,2017-04-27,2021-03-10
FNDA,NYSE ARCA,ETF,USD,2013-08-15,2021-03-10
FNDB,NYSE ARCA,ETF,USD,2013-08-15,2021-03-10
FNDC,NYSE ARCA,ETF,USD,2013-08-15,2021-03-10
FNDE,NYSE ARCA,ETF,USD,2013-08-15,2021-03-10
FNDF,NYSE ARCA,ETF,USD,2013-08-15,2021-03-10
FNDX,NYSE ARCA,ETF,USD,2013-08-15,2021-03-10
FNF,NYSE,Stock,USD,2005-10-14,2021-03-10
FNFG,NASDAQ,Stock,USD,2001-01-02,2016-08-08
FNFV,NYSE,Stock,USD,2014-06-23,2017-11-20
FNG,NYSE ARCA,ETF,USD,2017-07-18,2019-10-04
FNGD,NYSE ARCA,ETF,USD,2018-01-23,2021-03-10
FNGN,NASDAQ,Stock,USD,2010-03-16,2018-07-20
FNGO,NYSE ARCA,ETF,USD,2018-08-02,2021-03-10
FNGS,NYSE ARCA,Stock,USD,2019-11-13,2021-03-10
FNGU,NYSE ARCA,ETF,USD,2018-01-23,2021-03-10
FNGZ,NYSE ARCA,ETF,USD,2018-08-02,2021-03-10
FNHC,NASDAQ,Stock,USD,1998-11-05,2021-03-10
FNI,NYSE ARCA,ETF,USD,2007-05-11,2021-03-10
FNJN,NASDAQ,Stock,USD,2007-03-16,2020-07-24
FNK,NASDAQ,ETF,USD,2011-04-20,2021-03-10
FNKO,NASDAQ,Stock,USD,2017-11-02,2021-03-10
FNKO2,NASDAQ,Stock,USD,2005-01-28,2018-01-12
FNLC,NASDAQ,Stock,USD,1999-07-14,2021-03-10
FNSR,NASDAQ,Stock,USD,1999-11-12,2019-09-24
FNTCU,NASDAQ,Stock,USD,2015-02-13,2016-08-01
FNTE,NASDAQ,Stock,USD,2017-03-27,2018-07-26
FNTEU,NASDAQ,Stock,USD,2017-01-20,2018-07-26
FNTEW,NASDAQ,Stock,USD,2017-03-22,2018-07-26
FNV,NYSE,Stock,USD,2007-12-07,2021-03-10
FNWB,NASDAQ,Stock,USD,2015-01-30,2021-03-10
FNX,NASDAQ,ETF,USD,2007-05-10,2021-03-10
FNY,NASDAQ,ETF,USD,2011-04-20,2021-03-10
FOANC,NASDAQ,Mutual Fund,USD,2018-02-12,2018-09-13
FOCS,NASDAQ,Stock,USD,2018-07-26,2021-03-10
FOE,NYSE,Stock,USD,1987-11-05,2021-03-10
FOF,NYSE,ETF,USD,2006-11-28,2021-03-10
FOGO,NASDAQ,Stock,USD,2015-06-19,2018-04-16
FOIL,NYSE ARCA,ETF,USD,2011-04-21,2018-04-11
FOLD,NASDAQ,Stock,USD,2007-05-31,2021-03-10
FOMX,NASDAQ,Stock,USD,2014-09-18,2020-03-09
FONR,NASDAQ,Stock,USD,1993-10-27,2021-03-10
FOR,NYSE,Stock,USD,2007-12-13,2021-03-10
FORA,NASDAQ,Stock,USD,2021-03-03,2021-03-10
FORD,NASDAQ,Stock,USD,1995-06-15,2021-03-10
FOREU,NASDAQ,Stock,USD,2021-02-10,2021-03-10
FORK,NASDAQ,Stock,USD,2015-11-04,2020-11-23
FORM,NASDAQ,Stock,USD,2003-06-12,2021-03-10
FORR,NASDAQ,Stock,USD,1996-11-27,2021-03-10
FORTY,NASDAQ,Stock,USD,1997-10-20,2021-03-10
FORX,NYSE ARCA,ETF,USD,2013-02-12,2015-10-01
FOSL,NASDAQ,Stock,USD,1993-04-08,2021-03-10
FOUR,NYSE,Stock,USD,2020-06-05,2021-03-10
FOVL,NYSE ARCA,ETF,USD,2019-03-21,2021-03-10
FOX,NASDAQ,Stock,USD,2019-03-13,2021-03-10
FOXA,NASDAQ,Stock,USD,2019-03-12,2021-03-10
FOXF,NASDAQ,Stock,USD,2013-08-08,2021-03-10
FOXW,NASDAQ,Stock,USD,2021-02-25,2021-03-10
FOXWU,NASDAQ,Stock,USD,2021-01-20,2021-03-10
FOXWW,NASDAQ,Stock,USD,2021-02-25,2021-03-10
FPA,NASDAQ,ETF,USD,2011-04-20,2021-03-10
FPAC,NYSE,Stock,USD,2021-01-19,2021-03-10
FPAC,NYSE,Stock,USD,2018-06-27,2020-08-31
FPAC-U,NYSE,Stock,USD,2018-06-12,2021-03-10
FPAC-WS,NYSE,Stock,USD,2021-01-19,2021-03-10
FPAC-WS,NYSE,Stock,USD,2018-06-27,2020-08-31
FPAMQ,NASDAQ,Stock,USD,2001-01-02,2011-11-07
FPAY,NASDAQ,Stock,USD,2014-02-19,2021-03-10
FPAYW,NASDAQ,Stock,USD,2018-09-26,2020-02-19
FPE,NYSE ARCA,ETF,USD,2013-02-12,2021-03-10
FPEI,NYSE ARCA,ETF,USD,2017-08-23,2021-03-10
FPF,NYSE,ETF,USD,2013-05-24,2021-03-10
FPFCQ,NASDAQ,Stock,USD,2014-09-22,2014-10-08
FPH,NYSE,Stock,USD,2017-05-10,2021-03-10
FPI,NYSE,Stock,USD,2014-04-11,2021-03-10
FPI-P-B,NYSE,Stock,USD,2017-08-11,2021-03-10
FPIC,NASDAQ,Stock,USD,2001-01-02,2011-11-07
FPL,NYSE,ETF,USD,2014-03-27,2021-03-10
FPO,NYSE,Stock,USD,2003-10-23,2017-10-19
FPP,NYSE,Stock,USD,2005-09-20,2017-11-27
FPP-WS,NYSE MKT,Stock,USD,2014-09-22,2017-11-24
FPRX,NASDAQ,Stock,USD,2013-09-18,2021-03-10
FPT,NYSE,ETF,USD,2002-12-20,2017-11-17
FPU,NASDAQ,Stock,USD,1990-09-18,2009-11-16
FPWBQ,NYSE,Stock,USD,1992-03-18,2011-03-10
FPX,NYSE ARCA,ETF,USD,2006-05-24,2021-03-10
FPXE,NASDAQ,ETF,USD,2018-10-05,2021-03-10
FPXI,NASDAQ,ETF,USD,2014-11-07,2021-03-10
FQAL,NYSE ARCA,ETF,USD,2016-09-15,2021-03-10
FR,NYSE,Stock,USD,1994-06-24,2021-03-10
FRA,NYSE,ETF,USD,2003-10-29,2021-03-10
FRAF,NASDAQ,Stock,USD,2001-01-02,2021-03-10
FRAK,NYSE ARCA,ETF,USD,2012-02-15,2021-03-10
FRBA,NASDAQ,Stock,USD,2007-03-28,2021-03-10
FRBK,NASDAQ,Stock,USD,1995-08-18,2021-03-10
FRC,NYSE,Stock,USD,2010-12-09,2021-03-10
FRC-P-B,NYSE,Stock,USD,2010-12-09,2017-05-17
